Job arriving time,# of container,Job elapsed time,Job type
78156,4,267,0
78196,1,,2
78208,7,285,1
78208,1,41,1
78236,1,35,1
78244,1,,2
78336,1,37,1
78436,1,249,0
78484,1,,2
78484,1,282,1
78484,2,234,1
78496,1,282,0
78496,14,235,0
78568,1,39,0
78580,1,97,1
78580,1,65,0
78592,4,92,1
78628,1,34,1
78632,1,,2
78636,12,247,1
78728,1,,2
78732,9,1143,0
78752,1,71,1
78756,1,92,1
78756,1,73,1
78756,1,70,1
78772,1,,2
78776,1,128,1
78820,1,95,1
78824,1,,2
78824,1,506,1
78832,8,130,1
78880,10,,2
78880,1,,2
78884,1,508,1
78936,1,31,0
78976,1,,2
78976,1,41,1
79024,1,265,1
79032,6,261,1
79072,1,285,1
79080,4,282,1
79108,1,29,1
79116,1,30,0
79120,1,,2
79120,1,117,1
79128,10,,2
79128,1,,2
79132,1,,2
79136,1,35,0
79152,1,30,1
79168,1,31,1
79176,1,30,1
79192,1,61,1
79192,1,28,1
79196,1,691,1
79196,1,585,0
79200,1,37,0
79204,1,37,1
79216,1,,2
79216,1,113,1
79216,1,50,1
79216,1,46,1
79216,1,42,1
79220,3,111,1
79220,1,36,1
79224,1,30,1
79240,1,33,1
79240,1,32,1
79240,1,30,1
79252,1,,2
79256,1,,2
79260,1,,2
79264,1,110,1
79264,1,35,0
79272,1,,2
79312,1,1492,1
79312,1,1345,1
79312,1,1324,1
79312,1,1293,1
79312,1,1215,1
79312,1,1514,0
79312,1,1015,0
79320,1,43,1
79348,1,36,1
79416,1,,2
79416,1,160,1
79460,1,35,0
79464,1,899,1
79464,1,170,1
79516,7,837,1
79516,31,550,1
79560,1,28,1
79568,1,1020,1
79568,1,469,1
79568,1,240,1
79576,10,,2
79576,10,982,1
79620,32,715,1
79620,1,317,1
79672,10,,2
79672,1,367,1
79672,1,118,1
79672,1,386,0
79684,6,350,1
79724,1,563,1
79724,1,387,1
79724,6,100,1
79724,1,464,0
79740,10,,2
79740,9,598,1
79740,2,461,1
79772,1,296,1
79772,1,299,0
79772,1,179,0
79772,1,163,0
79788,1,,2
79788,2,294,1
79820,1,,2
79872,1,58,1
79920,1,129,1
79920,1,48,1
79940,1,26,0
80004,1,29,1
80016,1,,2
80016,1,85,1
80068,1,,2
80068,10,506,0
80068,5,68,0
80120,1,,2
80132,14,649,0
80172,1,140,1
80180,10,,2
80196,1,33,1
80196,1,28,1
80220,1,,2
80220,1,1740,1
80228,10,,2
80268,1,395,1
80268,1,365,1
80268,1,35,0
80280,9,389,1
80320,1,,2
80468,1,,2
80468,1,536,0
80476,1,33,1
80480,1,,2
80516,1,109,1
80576,1,47,1
80576,1,1099,0
80628,1,,2
80628,1,219,0
80652,1,37,1
80664,1,92,1
80664,1,78,1
80668,1,,2
80668,1,79,1
80676,5,99,1
80728,1,460,1
80728,1,37,1
80732,20,,2
80732,8,385,0
80776,1,1833,1
80776,1,423,1
80784,1,,2
80928,1,35,1
80972,1,987,1
80972,1,375,1
80976,12,841,1
81028,1,,2
81028,1,474,1
81036,13,315,1
81076,1,,2
81076,10,107,1
81076,1,82,1
81088,20,,2
81088,1,,2
81088,1,,2
81128,1,322,1
81128,1,102,1
81136,10,,2
81136,1,,2
81136,15,120,1
81136,9,96,0
81280,1,,2
81328,1,153,1
81340,1,,2
81380,1,,2
81380,1,2511,0
81388,1,849,1
81420,1,,2
81452,1,,2
81500,1,,2
81528,1,224,1
81536,6,245,1
81576,1,398,1
81576,1,357,0
81584,3,416,1
81620,1,29,0
81624,1,,2
81636,3,317,1
81636,1,223,0
81644,1,56,1
81656,1,427,1
81668,1,,2
81672,1,40,1
81672,1,39,0
81724,1,850,1
81724,1,54,1
81776,1,41,1
81820,1,,2
81868,1,653,1
81896,1,,2
81904,1,36,1
81924,1,336,1
81924,7,666,0
81928,1,,2
81932,1,332,0
81940,1,325,1
81944,10,125,0
81972,1,1843,1
81976,1,237,1
81976,1,134,1
81984,40,,2
81984,10,159,1
82024,1,,2
82024,1,,2
82024,1,109,1
82032,10,,2
82056,1,,2
82072,1,99,1
82108,1,30,1
82112,1,600,0
82120,1,,2
82120,1,27,1
82120,1,55,0
82220,1,651,0
82228,13,648,1
82396,1,33,1
82456,1,,2
82456,1,156,1
82464,1,154,1
82504,1,829,0
82536,1,2767,1
82540,1,,2
82552,10,465,1
82556,1,133,1
82568,7,157,1
82604,1,108,0
82608,1,483,1
82608,1,70,1
82608,1,67,1
82612,1,61,1
82616,2,482,1
82656,1,696,1
82656,1,177,0
82668,8,570,1
82684,1,88,1
82708,1,144,1
82716,9,169,1
82792,1,32,1
82804,1,848,1
82816,10,859,1
82820,1,36,1
82824,1,38,1
82832,1,33,1
82836,1,626,0
82848,1,,2
82856,20,,2
82856,1,,2
82856,1,67,1
82856,1,56,1
82856,1,76,0
82908,1,99,0
82916,6,96,1
82932,1,44,1
82960,1,358,1
83008,1,35,0
83012,8,364,1
83012,1,134,0
83040,1,36,1
83064,1,2170,1
83072,1,,2
83092,1,99,1
83112,1,,2
83252,1,409,1
83260,5,406,1
83268,1,36,0
83300,1,171,0
83308,14,165,1
83336,1,40,0
83352,1,270,1
83352,1,136,1
83360,10,267,1
83388,1,142,1
83408,1,,2
83408,1,168,1
83408,2,136,1
83416,13,157,1
83456,1,315,1
83472,1,253,1
83496,1,,2
83508,13,300,1
83508,4,89,0
83564,1,,2
83604,1,59,1
83656,1,277,1
83656,1,130,1
83664,8,117,1
83684,1,442,1
83692,8,422,0
83704,1,760,1
83712,8,734,1
83740,1,,2
83744,2,151,1
83804,1,368,0
83804,1,38,0
83928,1,109,0
83940,1,105,1
83948,3,101,1
83972,1,213,0
83984,1,35,1
83992,1,,2
84016,1,39,0
84024,1,93,0
84032,2,90,1
84048,1,50,0
84060,1,,2
84060,1,,2
84060,1,228,1
84072,1,,2
84072,9,482,1
84072,14,225,0
84112,1,,2
84112,1,1705,1
84112,1,45,1
84112,1,453,0
84160,1,601,0
84160,12,455,0
84200,1,39,1
84260,1,1262,1
84260,1,449,1
84304,1,31,1
84324,1,,2
84324,1,45,0
84356,1,1618,1
84376,1,,2
84384,2,109,0
84408,1,,2
84416,9,372,1
84436,1,113,0
84444,49,108,1
84456,1,34,1
84460,1,1199,1
84468,10,,2
84468,30,,2
84480,1,,2
84508,1,324,1
84516,1,64,1
84520,1,,2
84520,1,58,1
84520,1,63,0
84544,1,,2
84560,1,165,1
84560,1,27,1
84560,1,56,0
84564,1,278,1
84568,4,66,1
84572,11,178,1
84608,1,164,0
84616,4,185,0
84644,1,457,1
84664,1,,2
84664,1,461,1
84672,2,475,0
84752,1,,2
84760,1,433,1
84772,1,455,1
84776,1,71,0
84788,6,,2
84792,1,33,0
84812,1,,2
84812,1,122,1
84820,10,,2
84836,1,90,1
84844,1,187,1
84844,5,78,0
84856,1,,2
84860,1,315,1
84860,1,137,1
84888,1,132,0
84896,9,121,1
84912,8,,2
84912,1,120,1
84936,1,30,1
84960,1,,2
84960,1,139,1
84960,1,131,1
84960,1,59,1
84988,1,33,1
84992,1,418,1
85224,1,,2
85224,1,27,1
85228,9,251,1
85264,1,27,1
85272,1,294,0
85276,1,43,1
85308,1,126,1
85388,1,173,1
85420,1,40,1
85436,1,,2
85444,10,,2
85472,1,105,0
85484,2,101,1
85484,1,1112,0
85492,7,98,1
85496,8,992,0
85508,1,,2
85520,1,589,0
85544,1,33,1
85600,1,,2
85624,1,1011,1
85652,1,268,1
85668,14,127,1
85668,8,251,0
85752,1,50,1
85776,1,30,1
85784,1,37,0
85788,1,,2
85788,1,34,0
85852,1,27,1
85856,1,,2
85888,1,,2
85900,1,109,1
85924,2,105,1
85988,1,132,1
85988,1,54,1
85988,1,36,1
86040,1,63,1
86104,1,,2
86136,1,158,0
86184,1,,2
86264,1,31,0
86280,1,1810,1
86280,1,305,1
86328,1,737,0
86336,10,,2
86340,1,83,0
86352,10,74,1
86376,1,41,1
86380,1,85,0
86392,16,81,1
86432,1,68,1
86436,30,,2
86436,2,67,0
86472,1,191,0
86480,1,237,1
86484,1,,2
86488,1,234,1
86488,11,214,1
86496,1,200,1
86496,1,56,1
86508,2,194,1
86512,1,643,0
86520,1,,2
86520,5,192,0
86528,1,281,1
86528,1,47,1
86576,1,,2
86576,1,127,1
86612,1,43,1
86628,1,,2
86628,1,,2
86628,1,242,0
86680,1,422,1
86680,13,114,1
86680,7,216,0
86712,1,38,0
86732,1,,2
86732,1,816,1
86732,1,54,1
86740,1,81,1
86740,6,66,1
86748,18,73,0
86748,1,27,0
86760,20,,2
86780,1,,2
86780,1,,2
86780,1,155,1
86780,1,137,1
86780,1,513,0
86780,1,387,0
86788,1,,2
86800,1,,2
86800,1,121,1
86800,1,108,1
86804,1,80,1
86808,1,112,1
86816,1,41,0
86832,8,454,1
86832,24,152,1
86840,1,232,1
86860,1,77,1
86880,1,63,1
86928,1,97,1
86936,10,,2
86936,1,95,1
86980,1,71,0
86992,1,,2
86992,15,62,0
87032,1,,2
87032,1,121,1
87040,1,301,1
87040,10,275,0
87092,1,126,1
87100,15,120,1
87136,1,,2
87136,1,,2
87136,1,,2
87136,1,,2
87136,1,50,1
87212,1,,2
87228,1,35,0
87244,1,,2
87244,1,32,0
87252,1,112,1
87256,1,286,1
87264,1,,2
87276,3,178,0
87284,1,228,0
87316,1,147,1
87328,7,139,0
87332,1,174,1
87332,1,41,1
87332,1,75,0
87340,2,74,1
87356,1,53,0
87384,1,,2
87384,1,805,1
87384,1,222,1
87396,1,77,0
87400,1,106,1
87400,1,58,1
87412,1,58,0
87432,1,392,1
87444,8,351,0
87484,1,,2
87484,1,547,1
87484,1,209,1
87484,1,449,0
87536,1,152,0
87584,1,159,0
87592,9,135,1
87592,1,44,1
87640,1,,2
87640,1,152,1
87640,1,48,1
87640,1,237,0
87640,1,39,0
87644,8,236,1
87688,1,,2
87688,1,375,1
87688,1,34,1
87744,1,463,0
87744,1,448,0
87764,1,52,1
87772,1,29,1
87792,1,243,1
87792,1,97,1
87792,1,26,1
87796,1,167,0
87800,1,,2
87800,10,227,1
87800,13,117,0
87828,1,,2
87840,5,231,0
87844,1,,2
87844,1,58,0
87848,1,,2
87848,10,,2
87848,1,213,0
87848,29,102,0
87860,1,883,0
87936,1,42,0
88036,1,513,0
88048,1,247,0
88056,1,245,0
88064,10,,2
88168,1,38,1
88228,1,,2
88228,1,2046,1
88228,1,564,1
88228,1,35,1
88324,1,214,1
88376,1,,2
88376,1,47,1
88376,1,31,1
88376,1,276,0
88432,1,,2
88436,1,,2
88436,1,,2
88436,1,,2
88436,1,1976,1
88436,1,331,1
88436,1,32,1
88444,34,1960,1
88480,1,111,0
88492,41,97,0
88584,1,135,1
88584,1,40,1
88592,9,131,0
88600,1,454,0
88628,1,36,0
88632,1,193,1
88632,1,797,0
88640,10,,2
88640,1,185,1
88668,1,26,1
88680,1,,2
88684,1,46,0
88732,1,237,1
88740,5,234,1
88740,3,226,1
88760,1,36,1
88868,1,52,1
88876,1,,2
88876,1,595,1
88884,1,,2
88884,1,,2
88884,1,2380,1
88940,21,2311,1
88940,31,450,0
88940,1,57,0
88948,1,,2
88976,1,41,1
88992,1,,2
88992,1,99,1
88992,1,257,0
89000,1,,2
89000,5,250,1
89000,14,154,1
89000,2,97,1
89044,1,329,1
89048,20,,2
89052,1,,2
89076,1,214,1
89092,1,158,1
89092,1,38,1
89108,1,46,1
89144,1,,2
89144,1,224,1
89148,10,,2
89148,11,204,1
89192,1,36,1
89240,1,595,0
89240,1,164,0
89288,1,99,1
89300,1,96,0
89312,2,92,1
89336,1,,2
89336,1,,2
89340,6,76,0
89376,1,,2
89376,1,52,1
89380,1,,2
89380,1,59,0
89400,1,49,0
89408,1,3222,1
89440,1,527,1
89440,1,40,1
89440,1,54,0
89448,10,,2
89448,12,221,1
89540,1,73,1
89548,6,70,1
89592,1,154,0
89604,1,35,1
89620,1,,2
89640,1,,2
89640,1,245,1
89696,1,,2
89696,1,559,1
89736,1,162,0
89764,1,,2
89832,1,232,1
89880,1,,2
89880,1,,2
89880,1,,2
89880,1,64,1
89940,1,176,1
89944,1,80,1
89964,3,73,1
90016,1,187,0
90020,1,661,1
90028,28,169,0
90032,1,,2
90032,1,27,1
90032,1,32,0
90040,10,,2
90056,1,,2
90084,1,,2
90084,1,,2
90084,1,85,1
90084,1,146,0
90084,1,70,0
90104,1,,2
90108,1,1150,1
90120,1,40,1
90128,1,53,1
90136,1,,2
90136,1,34,1
90136,1,152,0
90136,1,112,0
90148,1,38,1
90192,1,,2
90192,10,,2
90192,1,350,1
90192,1,100,1
90192,1,404,0
90196,2,100,1
90196,3,88,0
90240,1,98,1
90240,2,88,1
90244,1,,2
90280,1,,2
90288,1,,2
90288,3,84,1
90296,6,68,0
90308,1,,2
90384,1,,2
90440,1,274,1
90480,1,396,1
90480,1,364,0
90484,1,380,1
90488,1,251,1
90488,1,306,0
90532,1,,2
90536,1,233,0
90548,10,,2
90548,14,128,1
90552,1,3406,1
90568,1,30,0
90584,1,,2
90592,10,178,1
90628,1,,2
90628,1,335,1
90628,1,310,1
90640,1,,2
90640,2,309,1
90640,2,287,1
90648,37,286,1
90648,36,279,1
90648,30,278,1
90696,1,,2
90696,1,362,1
90736,1,73,1
90752,1,,2
90752,1,,2
90752,1,125,1
90752,1,71,1
90768,1,1708,1
90776,1,217,1
90780,1,267,1
90788,37,165,1
90852,1,1655,1
90948,1,,2
90948,1,,2
90948,1,1705,1
90948,1,37,1
91000,10,,2
91028,1,321,1
91048,1,31,1
91052,1,,2
91088,1,41,1
91192,1,695,0
91216,1,,2
91220,1,89,1
91244,1,264,1
91272,1,101,1
91272,1,76,0
91272,1,60,0
91276,1,71,0
91276,1,67,0
91292,1,47,1
91296,1,36,1
91344,1,,2
91400,1,211,1
91400,1,70,1
91408,10,,2
91408,14,119,0
91408,1,43,0
91440,1,370,1
91440,1,568,0
91452,1,39,1
91456,1,43,1
91504,1,,2
91532,1,,2
91548,1,,2
91552,1,,2
91624,1,37,1
91648,1,,2
91656,1,94,1
91656,8,88,1
91660,1,36,1
91700,1,,2
91708,9,172,0
91828,1,572,0
91840,1,54,0
91844,1,,2
91848,11,208,0
91868,1,217,0
91876,30,,2
91956,1,748,1
91976,1,,2
91996,1,290,1
92004,3,315,1
92008,1,32,1
92020,1,38,0
92072,1,40,1
92092,1,,2
92144,1,,2
92152,1,400,1
92196,1,,2
92196,1,132,1
92244,48,205,1
92244,1,196,1
92292,1,142,1
92336,1,422,0
92388,1,172,1
92392,1,34,1
92396,10,,2
92424,1,219,1
92436,1,26,1
92444,1,,2
92452,1,91,1
92452,7,87,1
92488,1,30,1
92492,1,241,0
92504,1,33,1
92544,1,264,1
92544,48,219,1
92548,40,,2
92592,1,,2
92604,1,35,0
92624,1,34,0
92632,1,133,1
92692,1,,2
92692,1,224,0
92700,10,,2
92700,28,216,1
92752,1,189,0
92760,30,,2
92796,1,,2
92800,9,98,1
92836,1,32,1
92848,1,219,1
92848,1,41,1
92856,32,214,1
92944,1,,2
93012,1,26,1
93036,1,36,0
93132,1,185,1
93152,1,90,1
93156,1,90,1
93156,1,68,1
93160,1,,2
93192,1,60,1
93424,1,52,0
93424,1,39,0
93444,1,36,1
93548,1,35,1
93588,1,53,1
93604,1,40,1
93608,1,53,0
93616,1,36,0
93632,1,650,1
93672,1,,2
93672,1,,2
93672,1,42,1
93672,1,58,0
93672,1,42,0
93700,1,2741,1
93704,1,1385,1
93724,1,152,1
93724,1,128,1
93732,1,679,1
93732,1,51,1
93752,1,,2
93760,3,160,0
93764,44,103,1
93904,1,42,1
93912,1,,2
93912,1,,2
93912,1,,2
93912,1,67,1
93924,1,,2
93924,7,1059,1
93924,31,554,1
93924,8,64,1
93924,31,837,0
93924,10,84,0
93924,1,64,0
93960,1,896,1
93960,1,124,1
93992,1,,2
94016,1,40,0
94036,1,323,0
94068,1,43,0
94080,1,87,0
94152,1,43,1
94296,1,150,0
94320,1,,2
94392,1,,2
94424,1,30,0
94464,1,31,1
94492,1,32,1
94536,1,,2
94540,9,76,1
94588,1,69,1
94588,1,35,1
94588,1,287,0
94596,1,549,1
94732,1,,2
94796,1,71,1
94832,1,42,1
94916,1,25,0
94936,1,,2
94984,1,148,1
94984,1,684,0
95044,1,39,1
95072,1,62,1
95076,1,79,0
95080,1,,2
95080,1,,2
95164,1,39,1
95268,1,58,1
95276,3,,2
95316,1,,2
95344,1,310,1
95396,1,40,1
95488,1,30,1
95688,1,2049,1
95688,1,1888,0
95716,1,,2
95760,1,369,1
95796,1,551,1
95832,1,131,0
95868,1,32,1
95892,1,,2
95936,1,,2
96048,1,205,1
96052,1,372,1
96052,1,28,0
96068,1,79,1
96068,1,45,1
96068,1,41,1
96116,1,53,1
96128,1,44,0
96168,1,28,1
96196,1,114,1
96260,1,,2
96272,1,,2
96312,1,670,0
96312,1,32,0
96380,1,176,1
96388,1,33,0
96452,1,,2
96452,1,33,1
96468,1,642,1
96484,1,898,1
96500,1,32,0
96540,1,1619,1
96552,50,,2
96552,1,43,1
96552,1,1651,0
96608,1,187,1
96620,31,156,1
96756,1,88,0
96856,1,36,1
96888,1,,2
96992,1,,2
96992,1,129,0
96996,1,126,1
96996,1,126,1
97036,1,203,0
97040,37,199,1
97112,1,755,1
97156,1,26,0
97196,1,,2
97200,1,,2
97200,1,,2
97224,1,,2
97224,1,,2
97224,1,40,1
97272,1,73,1
97304,1,34,1
97344,1,32,1
97352,1,34,0
97368,1,118,1
97372,1,202,1
97380,40,,2
97404,1,651,0
97408,1,38,1
97412,1,35,1
97472,1,568,1
97600,1,583,0
97608,1,,2
97616,1,740,1
97668,1,31,1
97736,1,326,1
97796,1,132,1
97820,1,39,1
97824,1,29,0
97992,1,,2
98016,1,591,1
98040,1,,2
98040,1,68,1
98048,9,297,0
98120,1,,2
98232,1,1461,1
98280,1,388,1
98320,1,31,0
98328,1,,2
98336,1,34,1
98508,1,,2
98508,1,,2
98520,1,,2
98520,1,60,1
98608,1,42,1
98616,1,,2
98660,1,90,1
98716,1,42,0
98792,1,31,0
98840,1,,2
98848,1,,2
98884,1,92,1
98884,1,67,1
98888,1,66,1
98888,1,66,0
98896,1,66,1
98896,1,35,1
98992,1,,2
99052,1,326,0
99056,1,457,0
99092,1,137,0
99224,1,34,1
99280,1,,2
99292,1,,2
99416,1,358,1
99456,1,44,0
99548,1,614,0
99556,11,610,0
99576,9,168,1
99684,1,215,1
99712,1,104,1
99712,1,34,0
99716,1,135,0
99736,1,41,0
99768,1,169,1
99864,1,43,1
100000,1,39,1
100008,1,,2
100032,1,,2
100044,1,51,0
100060,30,,2
100100,1,242,1
100152,1,44,1
100152,1,57,0
100204,1,775,1
100224,1,190,1
100224,1,30,1
100276,1,38,0
100316,1,621,0
100348,1,49,1
100352,1,34,1
100368,1,524,0
100404,1,,2
100412,36,176,1
100496,1,,2
100608,1,,2
100624,10,,2
100632,1,31,1
100708,1,34,0
100868,1,32,0
100892,1,42,1
100892,1,119,0
100904,1,285,1
100912,28,249,0
100936,1,,2
100948,1,49,1
100968,1,,2
100996,1,,2
101048,1,48,1
101100,1,47,1
101100,1,789,0
101100,1,275,0
101148,1,392,1
101148,1,54,0
101212,1,253,1
101220,1,35,1
101272,1,31,0
101288,1,,2
101296,42,198,0
101448,1,,2
101472,1,32,1
101560,1,,2
101636,1,,2
101760,1,136,1
101760,1,71,1
101760,1,69,1
101760,1,72,0
101784,1,1615,1
101784,1,40,1
101836,1,455,1
101836,1,236,1
101860,1,36,1
101872,1,,2
101960,1,157,0
101968,24,142,1
101980,1,,2
101984,10,,2
101984,2,402,1
101992,1,37,1
101996,1,,2
102028,1,,2
102028,1,1531,1
102028,1,77,0
102052,1,,2
102060,37,187,1
102064,1,,2
102072,4,695,0
102080,50,,2
102104,1,45,0
102148,1,,2
102188,1,36,1
102208,1,33,1
102248,1,,2
102496,1,183,1
102504,40,,2
102592,1,,2
102624,1,,2
102624,1,69,1
102624,1,157,0
102740,1,,2
102764,1,99,0
102772,1,,2
102772,1,365,0
102824,1,57,1
102844,1,39,1
102920,1,31,1
102992,1,333,0
103016,1,,2
103048,1,741,1
103064,1,,2
103068,45,131,0
103088,1,,2
103096,1,30,1
103120,8,257,1
103120,6,248,0
103224,1,248,1
103228,1,,2
103232,1,32,0
103236,1,631,1
103240,1,34,1
103248,1,255,0
103260,39,186,1
103280,1,284,1
103284,30,2440,0
103284,1,50,0
103284,1,38,0
103324,1,,2
103432,1,232,1
103456,1,38,1
103484,10,,2
103484,1,,2
103484,9,206,1
103484,1,168,1
103484,1,140,1
103536,1,30,1
103596,1,1477,0
103648,1,,2
103728,1,,2
103744,1,113,1
103744,1,61,1
103748,1,,2
103752,1,56,0
103776,1,351,1
103776,1,29,1
103824,1,155,1
103968,1,,2
103992,1,1133,1
103996,1,837,0
104000,1,821,1
104016,10,,2
104016,10,,2
104016,1,41,1
104032,1,,2
104068,1,38,1
104120,1,,2
104160,1,,2
104208,1,228,1
104224,1,,2
104320,1,26,1
104356,1,,2
104356,1,,2
104356,1,137,1
104356,1,59,1
104364,10,259,1
104364,14,177,0
104412,1,138,1
104444,1,38,1
104452,1,667,1
104464,1,45,0
104508,1,,2
104516,1,,2
104516,1,,2
104516,1,,2
104516,1,71,1
104564,1,41,1
104568,1,87,1
104568,1,75,1
104568,1,64,1
104572,1,86,1
104572,2,85,1
104620,1,39,0
104672,1,40,0
104692,1,,2
104736,1,39,1
104872,1,542,1
104876,1,,2
104880,1,,2
104920,1,509,0
104944,15,502,1
104956,1,42,1
104964,1,41,1
105000,1,,2
105008,1,316,1
105012,1,,2
105016,1,40,1
105016,36,289,0
105020,1,478,1
105024,2,414,0
105032,2,393,1
105036,30,,2
105044,36,322,1
105080,1,27,1
105108,1,,2
105128,1,2822,1
105132,1,2484,1
105252,1,262,0
105260,10,,2
105260,5,253,0
105268,1,30,1
105272,1,30,0
105284,1,35,1
105288,1,37,1
105296,1,,2
105304,1,,2
105304,1,52,1
105304,1,150,0
105304,1,37,0
105312,1,34,0
105324,1,,2
105332,1,32,1
105352,1,36,1
105360,1,39,0
105388,1,28,0
105400,1,,2
105400,1,1329,1
105400,1,53,1
105400,1,209,0
105404,1,34,1
105404,1,27,1
105416,1,41,1
105416,1,35,0
105424,1,,2
105472,1,,2
105500,1,,2
105500,1,176,1
105608,1,399,1
105608,1,62,1
105608,1,34,1
105616,1,33,1
105644,1,,2
105648,1,,2
105648,1,,2
105648,1,72,1
105648,1,144,0
105648,1,81,0
105648,1,52,0
105648,1,36,0
105656,10,,2
105656,2,114,0
105704,1,,2
105704,1,48,0
105712,1,127,1
105716,1,173,1
105724,1,94,1
105724,1,35,1
105804,1,1213,0
105900,1,,2
105924,1,,2
106024,1,43,1
106032,1,1003,0
106052,1,225,1
106060,1,224,1
106100,10,,2
106128,1,676,1
106188,1,,2
106204,1,48,1
106204,1,34,1
106224,1,37,0
106256,1,,2
106256,1,43,1
106304,21,219,1
106352,1,,2
106352,1,,2
106352,1,122,1
106352,1,122,0
106416,1,,2
106452,1,109,1
106500,10,,2
106536,1,29,1
106552,1,,2
106560,1,353,1
106600,1,,2
106792,1,33,1
106796,1,265,1
106800,1,32,1
106844,1,339,0
106844,1,36,0
106892,1,47,0
106948,1,298,0
106948,1,49,0
106956,9,247,1
107000,1,,2
107000,10,,2
107000,1,261,0
107016,1,35,1
107016,1,149,0
107024,10,,2
107036,2,112,1
107044,1,38,1
107052,40,,2
107088,1,,2
107100,1,100,1
107104,1,99,0
107104,6,96,0
107112,1,,2
107160,1,963,0
107296,1,,2
107296,1,194,1
107364,1,29,1
107392,1,58,0
107452,1,,2
107500,1,,2
107500,1,45,1
107508,1,,2
107520,1,152,1
107524,1,,2
107524,1,,2
107528,1,68,0
107556,1,,2
107556,1,125,0
107632,1,,2
107640,29,136,1
107656,1,86,1
107660,1,85,0
107672,1,,2
107680,1,33,1
107688,10,,2
107704,1,27,0
107784,1,,2
107800,1,56,0
108000,1,34,0
108008,1,32,1
108048,1,,2
108088,1,41,0
108144,1,,2
108144,1,627,1
108144,1,281,1
108144,1,36,1
108144,1,78,0
108192,1,,2
108200,20,,2
108200,1,153,1
108224,1,51,0
108252,1,,2
108252,1,256,1
108252,1,156,1
108252,1,106,1
108252,1,41,1
108252,1,39,1
108256,11,221,1
108256,14,112,1
108304,1,,2
108304,1,,2
108304,1,1441,1
108304,1,1438,1
108304,1,1193,1
108304,1,938,1
108304,1,1568,0
108304,1,976,0
108304,1,109,0
108308,30,,2
108308,15,807,1
108308,1,109,0
108324,1,34,0
108352,1,1145,1
108352,1,213,0
108352,8,89,0
108360,10,,2
108360,30,,2
108360,20,,2
108392,1,40,0
108408,1,,2
108408,1,,2
108408,1,345,1
108408,1,326,1
108408,1,286,0
108512,1,39,0
108560,1,,2
108560,1,404,1
108560,1,330,1
108608,1,,2
108608,5,384,1
108608,1,380,1
108608,1,308,1
108608,1,301,1
108608,1,236,0
108616,5,320,1
108616,1,299,1
108616,2,233,1
108620,1,,2
108656,6,294,1
108712,1,,2
108720,40,,2
108720,1,40,1
108760,1,110,1
108760,1,86,0
108768,31,82,0
108804,1,,2
108808,1,31,1
108856,1,,2
108892,1,,2
108964,1,221,1
108976,1,36,1
109012,1,,2
109012,2,207,1
109012,13,115,0
109012,1,99,0
109124,1,33,1
109152,1,68,1
109216,1,29,1
109260,1,51,1
109300,1,45,0
109312,1,84,0
109320,2,82,1
109320,5,81,1
109328,1,31,1
109360,1,195,1
109372,1,34,1
109376,1,37,0
109384,1,36,1
109392,1,33,0
109396,1,,2
109404,1,39,1
109408,1,,2
109424,1,37,0
109428,1,,2
109444,1,,2
109456,1,34,1
109472,1,26,0
109488,1,,2
109492,1,36,0
109496,1,33,0
109508,1,,2
109508,1,,2
109508,1,,2
109508,1,92,1
109512,2,,2
109512,1,66,1
109516,1,,2
109516,1,37,1
109516,1,31,0
109520,1,68,1
109524,1,47,1
109528,1,37,1
109536,1,776,1
109536,1,590,1
109540,1,32,1
109556,7,116,1
109560,1,30,1
109656,1,1914,0
109676,1,34,1
109760,1,,2
109760,1,112,1
109900,1,,2
109924,1,42,0
110000,1,34,0
110044,1,104,1
110052,2,99,1
110052,9,97,1
110140,1,45,1
110152,1,,2
110284,1,35,1
110328,1,1715,0
110432,1,76,1
110432,1,483,0
110432,1,28,0
110476,1,36,1
110476,1,61,0
110476,1,39,0
110496,1,316,1
110512,1,30,1
110516,1,28,0
110524,1,,2
110524,1,861,1
110524,1,345,1
110524,1,43,1
110596,1,39,0
110616,1,127,1
110628,1,,2
110716,1,396,0
110880,1,36,1
110896,1,,2
110908,1,,2
110908,1,,2
110908,16,3487,1
110908,1,272,1
110964,1,233,1
110964,1,35,1
110964,1,34,1
110964,48,1602,0
111028,1,1164,1
111108,1,,2
111108,1,799,1
111108,1,228,1
111160,39,210,1
111200,1,25,0
111280,1,84,1
111288,1,81,1
111396,1,56,0
111400,1,,2
111400,1,71,1
111400,1,98,0
111404,1,54,0
111464,1,,2
111472,1,88,1
111520,1,96,0
111524,1,89,1
111544,1,38,0
111592,1,43,1
111628,1,49,1
111632,1,678,1
111660,1,,2
111660,1,110,1
111660,1,260,0
111660,1,57,0
111684,1,228,1
111712,15,211,1
111720,1,93,1
111772,1,,2
111772,1,203,1
111792,4,215,0
111796,1,48,0
111824,1,41,1
111860,1,,2
111992,1,108,1
112012,1,43,1
112020,1,335,1
112020,1,318,1
112068,1,,2
112120,1,,2
112120,1,291,1
112120,1,124,1
112204,1,34,0
112288,1,,2
112360,1,520,1
112412,1,91,1
112416,17,89,0
112528,1,85,1
112532,17,82,1
112548,1,41,1
112624,1,425,0
112672,1,1509,1
112672,1,366,1
112684,4,360,0
112772,1,28,1
112804,1,55,1
112804,1,684,0
